96,95,11,30
281,272,254,256
330,192,332,316
399,398,333,419
150,39,137,138
101,100,14,35
53,119,118,145
229,126,260,259
91,90,73,8
150,152,170,42
145,298,161,299
271,259,260,142
50,26,49,115
51,43,153,171
246,147,247,277
27,92,116,108
419,399,334,333
245,220,218,136
43,171,41,151
143,291,159,296
59,60,157,179
73,192,81,197
390,324,325,408
4,3,69,79
134,46,112,47
283,303,439,438
272,434,281,286
36,128,63,129
114,25,49,48
251,223,265,249
147,115,246,136
440,303,439,283
429,340,405,406
51,50,116,27
220,189,365,218
196,263,322,197
157,125,259,142
395,316,330,397
81,90,16,8
116,50,136,115
49,164,147,48
263,329,195,182
69,3,68,79
165,51,148,166
139,51,148,136
99,127,230,229
298,145,161,144
81,192,191,197
235,144,134,234
70,186,85,200
13,79,78,100
116,136,220,219
415,332,350,328
440,271,441,276
224,344,254,369
157,124,258,259
374,283,439,373
77,76,69,4
23,7,6,88
209,207,232,93
78,100,99,13
443,276,427,293
374,228,347,229
204,79,208,101
348,376,441,375
260,126,261,142
91,74,73,197
336,421,423,401
422,307,430,308
301,438,437,303
395,397,381,316
163,158,292,146
227,202,346,228
139,43,153,51
267,354,238,241
323,388,314,322
41,151,139,43
415,393,328,414
198,92,189,91
27,21,108,43
92,21,108,27
364,266,429,277
2,67,68,83
235,211,111,236
376,261,375,229
183,329,195,338
183,210,112,209
441,276,442,293
325,206,226,343
51,50,136,116
237,236,212,359
180,158,305,163
411,412,326,391
411,438,346,412
313,291,159,152
359,236,212,211
201,224,96,225
271,260,375,261
327,349,348,203
290,421,291,275
33,60,125,59
91,197,73,90
348,349,441,376
188,86,189,198
256,368,226,343
223,221,265,249
63,146,62,164
127,126,99,34
292,163,305,158
296,291,159,313
328,205,317,332
108,86,188,106
360,280,425,359
364,363,429,340
425,337,403,338
133,144,240,143
251,276,265,262
334,263,319,320
428,363,429,277
13,78,4,12
264,204,194,205
57,175,56,174
228,97,227,202
59,179,157,178
430,266,429,364
420,418,267,353
394,321,386,315
330,263,322,196
129,103,222,113
277,164,294,293
234,210,134,235
324,317,396,389
78,79,204,100
417,443,352,427
139,106,132,41
403,321,402,386
317,383,382,389
330,191,352,192
395,316,381,315
282,437,270,284
299,434,281,433
315,263,182,329
358,356,268,423
133,239,240,214
287,273,422,288
191,113,222,103
125,142,157,60
407,408,432,342
236,280,235,269
108,21,106,41
202,98,228,97
315,316,181,196
250,262,377,231
253,272,140,284
362,191,363,221
61,142,126,60
287,278,430,273
15,2,82,17
30,121,31,96
314,384,379,388
232,343,226,206
175,155,55,154
277,165,294,164
343,342,232,367
347,438,439,412
200,185,87,184
330,197,339,191
107,105,40,138
418,275,267,419
226,325,201,206
262,128,231,250
81,192,196,67
351,416,431,342
250,129,231,222
442,349,377,376
263,197,323,322
98,125,228,124
155,302,175,176
365,266,430,364
61,180,158,179
101,129,231,128
351,342,431,366
371,370,270,284
236,280,360,359
437,438,346,411
324,342,407,331
270,370,253,284
337,263,195,184
371,437,346,436
223,113,222,191
265,250,222,223
211,110,212,184
395,315,381,380
271,276,285,142
61,142,158,146
12,78,4,77
103,129,222,101
12,77,4,11
107,133,42,109
121,225,96,224
198,341,323,340
253,370,252,272
253,370,225,224
75,76,94,10
118,93,117,232
112,209,102,183
409,343,344,433
179,303,158,157
188,92,189,86
264,206,194,201
210,211,235,269
135,128,250,129
77,76,4,11
290,312,291,421
138,275,241,244
189,115,190,91
67,1,81,2
277,148,278,294
344,369,224,370
92,86,188,108
95,119,94,29
218,106,216,242
438,373,270,372
373,283,270,258
314,320,386,385
140,145,54,55
201,345,225,202
374,228,373,347
81,103,191,192
81,90,191,103
271,142,261,276
153,171,307,173
41,43,139,108
204,349,230,231
113,221,191,223
418,312,290,419
113,103,191,90
83,192,81,67
125,98,229,99
136,108,139,43
222,265,362,378
73,74,0,65
34,126,99,125
296,279,291,423
108,86,106,21
91,115,114,26
331,329,182,351
346,347,326,412
422,355,420,273
117,93,102,209
359,280,268,236
423,280,279,268
144,110,133,236
423,275,291,421
91,92,189,115
218,188,216,106
245,108,242,136
230,262,377,376
116,43,136,51
169,151,149,39
116,92,189,108
382,389,396,317
308,171,307,153
191,192,330,197
74,86,198,92
74,8,0,9
212,359,185,336
359,358,212,268
335,355,422,357
233,367,232,366
51,173,153,166
66,67,80,1
135,114,246,147
333,188,187,355
44,138,42,152
406,388,400,323
20,40,42,107
91,8,73,74
206,226,94,76
92,86,108,21
303,178,301,157
67,81,66,196
58,155,57,176
294,277,430,278
238,213,107,105
67,2,81,83
9,86,74,92
74,70,5,0
139,151,153,43
51,171,153,173
72,7,0,1
138,291,150,152
22,107,42,109
71,87,6,88
80,67,82,2
241,238,105,215
274,289,137,290
249,147,246,277
136,43,139,51
115,116,189,219
248,136,247,220
51,166,153,148
27,26,92,9
114,115,49,26
397,417,332,330
9,21,92,27
9,86,92,21
219,115,246,221
266,278,430,277
235,236,111,134
43,21,108,41
27,43,116,51
108,43,116,27
139,51,153,148
139,273,243,242
108,43,136,116
262,128,230,231
341,198,323,335
221,135,223,113
41,108,139,106
218,355,216,188
81,197,191,90
326,318,325,391
320,263,314,321
116,50,115,27
116,27,115,92
115,26,91,92
262,250,265,251
230,349,377,231
27,26,115,92
27,50,115,26
163,146,292,293
266,219,365,220
163,146,293,164
188,108,218,189
277,265,246,249
308,307,430,287
305,303,285,158
190,221,364,363
81,8,16,1
74,9,91,8
135,250,262,251
246,219,364,247
100,204,230,231
417,332,352,350
129,38,64,36
139,273,244,243
157,142,158,61
276,146,262,251
442,441,414,349
3,79,14,83
228,259,373,258
151,171,153,43
114,49,147,135
64,164,147,146
376,276,441,271
59,33,124,125
199,333,187,186
106,242,132,243
417,330,352,332
377,250,378,265
48,164,147,64
98,78,99,13
193,263,196,197
73,197,81,90
26,8,91,9
74,92,91,9
26,9,91,92
359,336,212,358
230,78,203,204
305,158,285,292
101,18,83,103
330,316,332,397
376,271,441,375
183,182,80,195
125,60,157,59
348,229,375,374
63,36,35,128
129,48,64,38
63,128,62,146
126,61,127,142
204,78,131,79
14,79,13,100
158,179,305,303
13,100,99,34
322,197,339,330
369,344,254,368
442,265,443,276
98,32,12,33
83,103,81,192
100,128,127,35
236,110,111,144
103,90,16,81
10,93,82,17
153,139,287,151
113,114,48,25
83,18,16,103
191,103,222,192
286,434,281,299
427,276,277,293
209,93,82,207
2,18,83,3
324,207,232,342
205,207,68,131
2,83,16,81
83,103,16,81
293,292,441,276
81,1,16,2
2,18,16,83
73,8,81,1
90,8,81,73
101,79,14,100
129,36,64,63
36,101,14,35
249,114,246,135
63,164,64,146
291,152,138,143
114,26,49,25
90,8,25,16
90,113,25,114
91,26,25,8
91,8,25,90
103,90,25,16
103,113,25,90
91,90,25,114
114,26,25,91
36,18,14,101
49,50,147,164
113,129,38,48
113,103,38,129
16,103,38,25
16,18,38,103
25,113,38,48
25,103,38,113
224,370,252,253
202,98,203,228
226,344,254,224
38,18,36,103
101,103,36,18
128,129,36,101
129,103,36,101
38,103,36,129
254,119,95,120
61,179,158,157
178,179,157,303
305,303,439,440
36,101,35,128
100,128,35,101
83,18,14,3
127,100,230,128
61,60,157,142
101,18,14,83
83,79,14,101
35,128,62,63
62,142,127,61
124,125,157,59
348,375,441,440
143,275,138,291
231,262,377,230
180,59,179,60
61,60,126,34
142,146,61,62
129,113,135,48
99,100,230,127
428,339,405,340
127,34,99,100
226,368,254,344
48,114,135,49
100,35,13,14
34,35,13,100
13,78,12,98
180,179,305,158
348,374,439,347
235,280,234,269
221,135,249,223
250,129,222,135
184,110,111,211
222,103,208,192
127,128,230,262
165,164,147,50
126,60,125,34
98,125,124,33
126,142,125,60
75,207,82,93
98,32,124,97
34,60,125,33
62,128,127,146
49,48,147,135
124,97,228,98
37,28,117,52
230,349,327,203
28,29,118,53
415,442,350,443
62,35,127,128
373,283,439,438
98,33,124,32
59,32,124,33
62,146,127,142
179,60,157,61
180,60,179,61
34,61,127,126
34,62,127,61
62,34,127,35
100,35,127,34
283,438,301,303
276,146,251,147
351,416,331,329
251,250,265,223
287,153,295,166
125,33,99,34
98,33,99,125
98,13,99,33
34,33,99,13
260,142,261,271
113,114,135,48
61,146,163,62
62,146,163,164
158,146,163,61
61,180,163,158
113,114,221,135
282,302,300,437
77,98,12,78
333,355,353,420
342,207,331,324
107,138,42,133
276,292,440,285
271,262,376,276
4,79,69,78
135,147,246,249
427,293,277,428
64,129,135,48
128,129,135,63
63,146,135,128
147,146,251,135
124,32,123,97
359,360,184,337
271,261,375,376
315,316,182,181
63,129,135,64
64,146,135,63
251,135,249,147
428,404,339,427
135,250,251,223
204,100,230,78
328,349,350,415
51,136,147,148
51,50,147,136
50,115,147,136
49,115,147,50
165,51,147,148
165,50,147,51
135,64,147,146
48,64,147,135
114,115,147,49
204,101,208,231
440,375,441,271
147,164,293,146
221,114,249,135
374,283,373,259
361,210,183,209
292,146,276,293
293,146,276,147
442,376,377,276
330,404,322,395
395,417,330,404
248,277,247,147
73,197,196,192
323,322,314,263
251,223,249,135
242,245,218,108
331,416,396,329
391,383,318,390
101,128,231,100
130,72,65,66
196,316,181,192
138,275,240,239
397,415,332,417
271,283,374,259
228,98,203,229
277,363,246,265
221,249,246,363
288,309,289,418
249,265,246,363
181,316,182,331
186,333,187,354
228,347,346,373
54,120,30,119
127,146,262,142
251,146,262,135
135,128,262,250
129,113,222,135
250,128,231,129
231,101,208,222
250,135,222,223
335,188,333,355
337,336,184,359
135,146,262,128
127,128,262,146
376,262,377,276
223,135,222,113
253,371,255,225
126,125,229,99
208,192,181,332
73,192,196,81
291,296,143,279
270,371,255,253
320,321,337,263
331,351,182,209
263,321,195,329
427,265,277,276
323,335,400,406
340,197,323,190
113,114,191,221
113,90,191,114
136,139,242,245
263,320,200,184
101,79,208,83
237,268,240,280
222,129,231,101
204,101,231,100
259,142,271,283
370,345,224,344
156,301,177,178
121,224,120,252
286,272,140,281
29,119,53,54
253,140,121,155
178,157,156,301
157,142,259,283
283,157,258,259
205,83,208,79
83,103,208,101
230,204,327,349
222,101,208,103
348,203,347,327
231,128,230,100
83,192,208,103
100,79,204,101
230,229,203,99
437,302,300,435
175,304,154,174
124,228,258,259
124,125,259,157
305,438,439,303
422,406,400,335
371,370,225,253
205,207,131,206
122,32,31,97
260,229,375,261
407,416,396,331
442,276,377,265
199,188,333,335
374,259,375,271
127,126,229,99
165,164,277,147
228,125,259,124
228,98,229,125
413,348,414,441
228,258,373,227
157,283,301,303
229,125,259,228
201,224,225,345
259,228,374,229
374,229,347,348
374,259,373,228
98,99,203,229
98,78,203,99
230,99,203,100
78,100,203,99
230,100,203,78
126,125,259,229
126,142,259,125
441,348,414,349
258,259,373,283
259,126,260,142
329,321,315,263
124,228,227,258
124,97,227,228
376,229,375,348
334,333,186,354
276,262,261,271
