44,46,160,72
227,168,229,141
305,333,332,217
11,10,99,101
54,142,171,143
153,161,133,45
217,196,306,218
360,359,269,271
270,371,283,267
425,418,329,417
59,60,35,148
273,185,291,290
305,333,306,421
267,358,270,371
69,42,157,158
419,392,393,304
285,188,276,293
304,418,419,392
417,329,309,303
276,187,278,188
302,300,326,211
76,164,48,165
298,322,411,410
305,421,332,333
131,21,117,29
98,104,186,192
57,174,86,175
169,52,142,54
290,310,312,400
289,399,309,397
328,227,315,210
124,123,105,17
281,389,286,374
286,200,198,288
141,206,229,227
302,192,282,300
69,42,158,70
20,21,130,42
126,152,151,38
230,143,209,233
317,297,206,208
142,143,230,171
212,211,300,193
227,146,210,234
110,18,126,106
28,16,116,122
116,118,101,13
289,273,291,379
236,235,414,326
239,411,248,415
255,249,163,251
5,96,95,7
32,56,144,55
100,99,90,188
144,145,208,232
425,337,309,329
197,109,179,188
197,109,188,100
36,148,124,35
259,159,245,247
76,75,48,164
240,132,126,220
51,30,141,139
262,349,232,233
328,234,416,432
340,428,429,312
232,145,208,231
191,118,189,206
317,405,315,294
344,317,315,227
179,182,91,195
153,241,133,161
328,302,326,210
172,83,171,55
21,29,131,43
397,377,289,399
281,268,176,264
4,5,95,7
30,121,141,118
415,396,424,308
168,141,53,170
411,322,323,238
89,90,1,99
237,432,236,258
146,147,58,34
282,390,292,302
302,211,326,210
30,13,118,28
170,258,229,231
344,227,315,328
35,148,123,147
177,187,89,186
211,212,324,236
204,118,189,101
265,268,269,357
330,418,241,255
322,236,412,324
268,369,281,374
278,381,366,276
290,400,401,378
147,34,123,35
147,122,123,34
34,16,28,122
90,178,181,182
34,59,35,147
30,141,33,53
122,16,104,123
318,319,407,435
227,344,229,256
206,294,189,191
34,122,123,16
34,147,58,59
262,173,232,174
170,80,53,168
230,120,209,143
256,234,344,432
104,16,116,10
227,206,229,317
193,213,105,194
319,349,320,437
141,168,229,170
28,13,116,10
279,278,277,189
134,46,44,24
5,96,7,8
189,116,186,204
189,187,186,98
365,380,274,362
116,13,101,10
235,234,414,326
410,237,414,236
292,204,277,189
51,30,53,141
251,164,163,255
112,200,95,198
116,28,139,118
276,188,178,187
143,144,209,233
58,168,51,80
32,33,15,121
116,10,98,104
58,146,51,168
34,146,51,58
139,168,141,51
118,13,116,28
187,98,189,99
320,209,208,232
320,297,208,296
116,122,139,28
28,10,116,16
206,141,229,208
261,438,350,349
118,28,139,30
358,267,270,266
270,182,181,178
208,317,229,206
101,10,98,116
292,186,274,282
296,297,279,385
219,205,316,228
56,174,57,145
190,205,293,188
207,209,191,296
54,169,171,142
190,187,189,99
51,30,139,28
409,405,317,297
204,139,210,227
234,256,258,432
51,146,139,168
437,438,320,408
146,234,227,168
227,234,328,344
51,28,139,34
122,34,139,28
51,34,139,146
122,146,139,34
154,242,127,153
184,111,96,94
219,246,335,334
206,118,189,204
2,90,1,93
191,101,189,118
99,98,189,101
232,261,350,349
82,80,53,170
33,145,57,53
168,80,53,51
175,145,57,174
317,297,208,321
168,51,53,141
344,434,258,432
434,346,258,439
175,87,86,57
141,145,53,170
245,158,218,246
245,246,423,247
57,56,86,174
56,85,173,55
58,234,258,59
141,121,33,145
228,169,257,247
85,174,86,56
82,175,57,87
53,145,57,170
53,170,57,82
170,175,57,82
170,145,57,175
420,418,243,244
130,21,109,131
43,159,131,158
217,130,218,245
91,182,94,195
181,271,183,272
41,129,157,130
189,98,186,116
230,142,207,120
54,81,171,169
103,121,120,15
321,231,350,320
120,121,144,32
12,117,102,100
29,21,117,12
71,70,159,43
245,244,420,332
157,129,217,130
422,333,306,334
167,74,250,162
211,192,300,193
71,43,159,52
244,245,217,333
219,246,334,218
144,55,143,32
207,228,318,316
317,346,229,344
32,31,120,15
395,394,285,306
30,121,15,33
150,149,151,239
130,108,109,20
103,14,119,102
283,287,182,199
89,177,88,180
101,13,11,10
305,217,306,333
19,3,6,107
101,10,99,98
291,185,201,203
30,13,15,118
118,121,15,30
218,246,334,245
334,422,307,306
66,241,67,155
245,333,218,217
56,55,173,144
287,377,289,397
15,14,103,13
264,280,194,281
68,330,241,255
199,309,201,221
217,333,332,244
100,117,197,109
109,3,100,12
205,117,188,190
259,169,257,171
196,129,216,108
217,129,216,196
159,169,140,247
52,54,169,81
232,145,231,174
71,52,159,169
216,304,242,330
172,55,171,143
103,15,119,14
243,154,128,155
66,241,65,67
217,305,216,243
20,129,130,108
219,197,307,205
221,249,161,241
312,340,224,341
326,234,416,328
319,349,348,233
314,342,226,343
81,71,169,52
142,119,228,207
33,145,144,56
32,120,143,144
41,68,157,156
196,197,218,130
55,85,173,84
233,319,347,348
233,172,262,263
197,219,307,218
70,43,158,159
375,272,287,377
232,174,231,261
70,42,158,43
159,52,140,169
379,399,289,377
165,166,225,137
130,158,157,42
31,14,119,15
120,142,207,119
371,375,283,391
158,247,219,246
119,103,207,120
297,409,385,408
31,29,119,14
190,207,205,102
371,355,267,358
205,117,219,197
158,130,218,131
197,117,219,131
243,305,216,331
284,196,216,304
215,329,242,330
295,205,278,190
31,52,140,29
42,69,157,41
100,11,102,12
120,31,119,15
156,129,157,41
335,345,316,433
14,29,117,12
12,14,102,117
142,31,120,32
230,142,228,207
100,99,188,190
3,21,109,20
20,108,109,3
117,21,109,12
131,21,109,117
118,116,204,139
14,12,102,11
100,99,102,11
42,158,131,130
42,43,131,158
21,42,131,130
21,43,131,42
12,117,100,109
68,156,241,330
255,418,241,249
99,101,190,102
345,433,318,316
102,13,103,14
197,117,188,205
164,255,76,75
141,121,206,118
117,100,190,102
300,280,388,298
169,247,228,140
56,145,144,174
218,333,306,217
32,142,143,120
117,29,140,131
11,101,102,13
11,13,102,14
173,143,233,144
381,395,373,285
15,118,103,121
102,101,103,13
146,147,235,234
117,14,119,29
171,230,257,259
190,99,188,187
404,381,383,293
208,141,229,145
234,258,235,432
143,173,233,172
56,174,173,85
118,13,103,101
15,13,103,118
43,159,140,131
43,52,140,159
43,29,140,52
131,29,140,43
15,121,120,32
173,84,172,55
140,52,142,169
120,15,119,103
142,31,119,120
31,32,142,54
140,31,142,52
54,52,142,31
140,31,119,142
33,121,144,145
435,347,436,259
144,55,173,143
144,174,173,56
143,55,171,54
33,56,144,32
32,121,144,33
296,295,279,207
32,54,143,142
32,55,143,54
20,108,128,129
241,330,242,329
83,55,172,84
257,230,347,259
117,131,197,109
305,421,393,420
256,170,229,168
142,120,230,143
100,99,190,102
232,231,208,320
321,439,350,351
191,190,189,101
120,230,209,207
244,129,217,157
278,383,279,367
348,259,347,233
169,140,228,142
158,246,245,247
68,156,244,245
142,140,228,119
332,305,420,421
228,119,205,207
190,102,205,117
197,100,188,117
219,246,218,131
190,117,188,100
199,289,184,201
130,129,217,108
302,192,292,282
102,103,191,207
259,247,423,257
233,173,262,172
98,116,189,101
278,187,189,190
260,261,231,175
204,206,315,294
131,246,218,158
127,215,133,153
154,66,39,40
84,71,259,81
287,289,184,199
196,130,218,217
169,81,259,71
263,172,259,233
171,81,259,169
218,196,306,197
201,185,184,113
223,249,221,337
395,307,404,423
395,307,293,404
172,84,259,83
81,83,259,84
130,108,196,109
305,421,306,394
143,172,259,171
233,172,259,143
171,83,259,81
172,83,259,171
305,394,306,284
259,423,436,435
143,230,259,233
143,171,259,230
262,233,348,349
196,108,217,129
262,349,437,261
255,339,251,343
379,402,291,399
119,102,205,207
119,117,205,102
140,119,205,228
140,117,205,119
158,247,245,159
259,247,257,159
245,333,334,218
68,156,245,157
420,332,330,331
158,246,219,131
68,71,245,259
68,70,245,71
158,70,245,69
68,69,245,70
158,159,245,70
157,158,245,69
157,69,245,68
419,304,393,305
131,197,218,219
285,284,179,196
159,71,245,70
259,71,245,159
245,156,244,157
140,117,219,205
140,131,219,117
158,159,219,247
131,159,219,158
228,140,219,205
228,247,219,140
159,131,219,140
140,247,219,159
303,283,215,199
228,142,257,169
230,171,257,142
307,335,316,423
169,142,257,171
228,230,257,142
157,130,218,158
245,130,218,157
197,109,218,130
131,109,218,197
131,130,218,109
305,196,306,217
245,333,332,421
247,259,423,245
335,257,423,247
197,218,307,306
351,346,321,439
319,349,437,348
295,293,278,205
348,259,436,347
318,295,296,207
245,421,422,333
293,381,278,276
190,205,278,293
228,230,345,257
436,435,407,319
307,197,293,205
421,259,423,420
257,247,345,228
245,421,423,422
422,394,395,306
364,373,276,381
302,416,403,315
436,319,407,437
422,245,334,246
335,228,316,345
257,345,335,433
322,212,324,298
293,395,285,307
345,247,335,228
219,228,335,247
419,305,393,420
245,259,423,421
284,196,306,305
334,218,307,219
334,333,306,218
332,421,420,245
304,284,195,283
259,245,420,421
285,196,179,197
306,196,285,197
293,381,285,395
305,394,393,421
393,392,284,304
372,392,284,393
393,304,284,305
219,247,335,246
306,218,307,334
393,394,284,372
305,394,284,393
162,46,160,134
307,219,316,335
295,404,406,383
284,196,285,306
422,421,306,333
394,421,306,422
422,306,395,307
322,236,324,237
120,121,208,144
335,219,316,228
307,197,285,293
298,212,324,211
188,205,293,197
293,381,276,285
347,319,436,348
137,114,202,225
116,122,210,139
423,335,316,433
295,207,318,316
284,394,373,372
395,394,373,285
334,307,423,335
334,422,423,307
334,246,423,422
335,246,423,334
209,230,318,207
188,293,278,276
348,262,437,436
307,306,285,197
293,197,285,188
276,381,366,364
423,433,316,404
307,404,316,293
395,404,293,381
316,293,295,205
285,394,373,284
293,205,316,307
307,423,316,404
306,394,285,284
366,278,383,381
188,190,278,293
307,205,316,219
380,390,403,292
409,297,385,405
316,205,295,207
260,351,350,439
190,207,295,205
435,319,436,347
319,230,347,318
180,268,176,281
112,200,110,220
378,376,361,273
194,198,92,180
410,236,412,322
198,110,214,106
288,376,286,396
384,295,296,406
404,293,383,295
345,228,318,230
318,406,296,295
193,212,298,300
435,406,407,318
319,348,437,436
227,206,204,139
221,113,201,199
259,423,435,433
345,230,347,257
348,262,436,263
295,383,406,384
148,59,236,147
260,438,350,261
278,276,366,275
364,275,366,276
305,196,216,284
292,282,274,380
278,295,383,293
278,293,383,381
320,438,350,321
348,349,437,262
406,316,318,433
316,228,318,345
212,238,322,237
406,295,318,316
316,404,406,295
316,433,406,404
233,263,348,259
206,297,191,208
318,207,296,209
263,233,348,262
207,230,318,228
315,294,403,292
406,384,407,296
257,259,347,345
318,209,319,230
233,230,319,209
170,175,231,145
209,318,319,296
321,317,229,208
438,409,321,320
405,297,385,294
190,101,191,102
209,121,208,120
319,233,347,230
259,230,347,233
231,232,350,320
318,433,435,406
345,259,435,433
347,259,435,345
437,349,320,438
438,261,437,349
318,319,435,347
233,144,232,173
345,318,435,347
345,433,435,318
423,259,436,420
0,89,88,92
308,396,301,415
318,296,407,319
318,406,407,296
425,397,309,399
407,319,408,437
141,145,208,121
260,175,231,258
150,238,239,125
407,296,408,319
439,409,321,438
320,231,208,321
431,427,255,339
384,295,279,296
302,390,403,416
278,187,277,189
296,207,279,191
408,296,385,297
384,296,385,408
82,170,258,256
256,346,258,344
344,346,258,434
86,175,260,87
320,349,350,438
232,349,350,320
256,234,258,58
438,439,350,321
351,231,350,321
409,439,321,434
439,438,350,260
279,294,277,382
147,59,235,234
351,439,258,346
434,439,321,346
58,59,258,82
260,175,258,87
260,439,258,351
409,297,317,321
58,146,256,234
82,170,256,80
82,80,256,58
168,234,256,146
209,207,191,120
168,146,256,58
170,168,256,80
58,80,256,168
256,346,229,258
256,168,229,227
258,234,235,59
208,296,191,209
206,103,191,118
209,144,208,232
262,261,232,349
408,297,320,296
232,349,320,319
86,174,260,175
261,175,260,174
209,144,232,233
118,139,204,206
262,174,232,261
209,233,232,319
298,322,323,411
408,438,320,409
294,297,317,405
258,346,231,351
258,351,231,260
146,234,235,210
232,319,320,209
409,297,320,408
319,437,320,408
322,237,410,236
231,261,350,232
231,145,229,170
344,234,328,432
208,231,229,321
409,297,321,320
231,346,321,351
175,174,231,145
261,174,231,175
296,209,208,320
144,121,208,145
120,144,208,209
260,261,350,231
231,351,350,260
315,204,292,302
434,409,317,321
434,405,317,409
321,346,317,434
434,346,317,344
190,207,191,295
208,121,206,141
299,413,325,301
118,139,206,141
118,121,206,103
300,211,324,326
99,101,189,190
146,168,227,139
139,168,227,141
382,294,277,292
432,434,317,344
432,405,317,434
204,294,189,206
210,234,328,227
89,93,1,90
300,192,282,280
206,139,227,141
403,292,382,380
256,168,227,234
321,346,229,317
321,231,229,346
101,118,191,103
189,294,277,279
149,152,160,61
208,297,191,296
124,125,105,213
206,121,191,103
208,121,191,206
208,209,191,121
209,120,191,121
103,121,191,120
204,101,189,116
104,122,192,116
123,122,211,104
365,366,363,275
386,298,411,410
227,317,315,206
277,380,274,365
227,204,315,210
192,116,186,98
302,210,315,204
116,118,204,101
183,184,95,93
212,237,236,148
132,152,38,44
104,116,192,98
122,146,235,210
204,192,302,210
212,148,236,211
212,148,211,123
299,213,325,323
415,308,327,301
18,0,17,106
122,147,235,146
253,166,224,225
192,104,211,122
324,300,412,298
211,192,193,104
235,234,328,210
227,139,210,146
122,146,210,139
235,258,236,432
192,193,280,300
211,147,236,235
235,59,236,258
235,147,236,59
315,405,403,294
328,302,416,326
328,210,326,235
248,162,160,134
339,311,223,314
210,122,211,235
192,122,211,210
147,122,211,123
235,122,211,147
211,123,236,147
148,123,236,211
148,147,236,123
22,132,38,44
148,60,236,59
302,204,292,192
235,234,326,328
99,98,89,187
211,104,193,123
211,123,193,212
123,212,105,193
239,415,248,240
95,4,110,92
210,192,302,211
181,269,180,271
198,268,180,281
300,211,302,192
274,362,363,365
288,308,286,200
271,268,180,286
281,268,264,369
210,302,315,328
178,270,179,267
386,298,387,411
193,300,298,280
322,238,410,237
106,194,105,213
292,380,274,277
126,240,151,152
414,432,416,234
235,211,326,236
414,326,416,302
415,389,301,413
191,207,279,295
416,432,403,315
193,213,298,212
235,210,326,211
211,300,324,298
63,152,64,38
326,211,324,236
386,412,388,298
300,212,298,211
195,199,215,283
212,237,324,236
322,237,324,212
324,236,414,326
280,298,387,386
402,430,314,431
280,386,368,388
301,389,286,281
386,298,388,280
282,370,274,380
206,317,315,294
412,236,414,324
412,298,386,410
235,432,414,234
389,387,281,299
239,327,240,325
410,236,414,412
236,432,414,235
298,322,412,324
410,322,412,298
410,432,414,237
412,324,414,300
326,300,414,324
302,300,414,326
302,390,414,300
403,294,382,292
300,298,388,412
414,390,388,300
414,300,388,412
389,369,281,387
271,374,286,376
388,280,370,368
328,302,315,416
366,278,367,383
227,206,315,204
292,294,277,204
432,405,315,317
344,432,315,317
300,390,282,302
370,388,282,280
300,280,282,388
315,294,292,204
189,204,277,294
388,390,282,300
370,390,282,388
328,432,315,344
432,328,315,416
385,294,382,405
380,370,274,362
192,186,292,282
192,204,292,186
292,282,380,390
370,390,380,282
339,427,255,249
288,396,286,308
365,275,363,274
278,275,277,187
132,152,160,240
189,187,277,186
186,187,277,275
382,292,277,380
265,264,176,268
385,297,279,294
278,295,279,383
191,297,279,296
277,275,274,186
384,385,279,367
384,296,279,385
383,384,279,367
383,295,279,384
277,186,274,292
189,294,279,191
191,295,279,190
278,190,279,295
206,297,279,191
206,294,279,297
191,294,279,206
365,275,274,277
382,385,279,294
367,385,279,382
189,191,279,190
189,190,279,278
382,380,277,365
366,275,277,278
365,275,277,366
279,382,277,367
365,367,277,382
279,367,277,278
366,367,277,365
366,278,277,367
379,273,361,377
281,374,286,268
241,329,242,215
49,26,137,48
179,267,195,284
186,104,176,192
377,273,361,272
410,322,411,238
253,254,225,341
415,396,301,389
268,269,180,177
379,401,291,402
299,280,194,193
179,284,195,196
363,275,265,274
248,240,160,152
184,272,183,273
132,152,126,38
323,298,299,213
358,354,266,357
284,372,283,392
268,374,271,359
216,154,127,128
425,399,311,427
301,389,281,299
264,274,176,282
353,362,265,264
298,193,299,213
237,236,149,61
239,240,126,214
61,152,160,64
99,187,89,90
311,399,291,402
182,283,195,270
332,331,243,330
240,152,126,132
301,415,325,327
368,280,387,386
369,280,387,368
323,413,325,299
298,212,323,322
322,212,323,238
213,212,323,298
213,238,323,212
9,113,97,114
280,193,299,298
96,94,93,184
220,132,160,240
214,220,126,132
323,411,299,298
354,265,357,353
301,413,325,415
77,165,49,166
181,177,180,269
282,370,264,274
387,280,281,299
252,340,250,338
280,298,299,387
369,389,281,374
224,338,222,250
411,413,299,387
323,413,299,411
301,389,299,413
387,413,299,389
110,106,126,214
250,72,160,162
271,272,181,269
99,98,1,89
183,286,180,198
387,369,281,280
214,132,126,110
310,308,398,288
49,166,138,50
288,273,271,376
359,356,268,374
268,374,286,271
271,359,361,360
200,308,310,288
264,362,265,274
374,389,286,396
301,396,286,389
287,272,289,377
162,74,250,72
282,280,264,370
281,369,264,280
182,270,181,272
186,282,176,274
374,396,286,376
198,288,183,286
93,96,5,94
356,369,268,374
342,431,343,314
290,310,202,312
311,402,314,427
182,184,93,94
356,353,264,352
2,99,1,90
353,362,264,352
369,368,264,280
352,368,264,369
268,356,264,369
352,369,264,356
370,368,264,352
370,280,264,368
352,362,264,370
274,370,264,362
264,356,265,353
268,356,265,264
363,362,265,353
363,274,265,362
353,363,354,265
226,164,251,255
375,397,287,391
138,166,167,50
27,26,137,49
310,426,398,424
310,400,398,426
376,359,361,271
401,290,313,312
426,336,310,338
378,398,290,400
49,48,137,165
357,359,269,360
253,340,224,252
396,376,398,288
431,339,255,343
272,377,375,360
378,273,290,288
310,424,398,308
202,200,222,310
396,308,398,424
288,308,398,396
255,343,251,226
73,241,161,249
424,336,310,426
424,308,310,336
265,356,357,353
310,426,312,400
48,26,137,136
376,288,378,398
376,273,378,288
426,428,312,400
338,426,312,310
248,72,160,250
338,428,312,426
340,428,312,338
95,198,110,112
289,273,184,185
398,288,290,310
378,288,290,398
310,288,290,200
288,273,290,185
288,185,290,200
201,185,114,203
303,329,215,330
255,164,163,75
303,391,287,397
430,341,313,342
337,329,241,221
312,400,401,290
429,400,401,312
128,216,107,127
226,343,251,339
360,272,361,271
303,287,199,309
425,427,311,337
195,283,215,304
378,290,379,401
378,273,379,290
360,271,269,272
397,303,309,287
425,337,311,309
291,290,313,401
379,273,291,290
377,272,289,273
254,343,226,342
330,418,329,425
283,284,195,267
313,342,314,430
128,195,107,216
377,272,361,360
271,273,361,376
371,372,283,267
271,272,361,273
291,401,313,402
337,330,241,329
202,137,115,114
287,303,199,283
303,304,283,392
276,275,266,364
311,289,291,399
342,431,314,430
268,356,357,265
268,359,357,356
270,272,182,287
178,269,181,270
377,273,289,379
243,129,216,217
267,372,283,284
303,304,215,283
283,270,182,287
425,337,329,330
287,303,283,391
375,377,287,397
391,392,283,371
425,417,309,397
155,129,128,216
371,392,283,372
128,154,39,40
339,249,223,337
266,265,269,357
65,66,39,154
330,420,243,332
330,304,215,303
375,360,270,272
379,290,291,401
425,427,337,249
375,358,270,360
196,108,216,195
255,249,73,75
330,418,243,420
313,430,314,402
215,304,216,195
244,156,243,129
364,355,266,267
267,276,266,364
299,301,194,281
4,93,1,92
270,266,269,358
305,304,331,419
217,305,331,332
155,154,128,40
420,332,331,305
420,305,331,419
217,305,243,331
215,304,242,216
73,68,65,255
289,185,184,201
290,200,202,310
182,287,184,199
420,419,330,418
331,419,330,420
431,427,314,402
181,272,183,184
309,329,221,303
337,329,221,309
402,427,311,399
397,287,309,289
304,419,330,331
304,418,330,419
303,392,283,391
270,360,269,272
276,373,267,285
88,106,105,0
284,285,267,373
357,268,269,359
226,339,251,223
291,402,314,311
330,418,303,329
330,304,303,418
267,276,179,178
309,303,221,199
244,129,243,217
65,153,45,161
417,418,303,391
329,418,303,417
418,392,303,391
418,304,303,392
363,265,266,354
363,275,266,265
354,265,266,357
355,354,266,358
364,354,266,355
303,397,309,417
371,372,267,355
375,371,270,358
243,216,128,154
373,372,267,284
355,372,267,373
364,373,267,276
355,373,267,364
161,241,133,221
357,358,269,266
287,375,283,270
363,364,266,275
354,364,266,363
127,153,133,39
287,391,283,375
267,285,179,276
267,284,179,285
289,272,184,273
40,128,19,39
115,134,24,27
285,197,179,188
111,195,107,182
198,281,180,194
127,216,107,195
196,109,179,197
199,221,133,215
199,283,195,182
270,358,269,360
357,360,269,358
276,275,178,266
303,199,215,221
181,177,89,180
178,276,179,188
199,113,133,221
250,340,224,338
309,399,311,425
199,289,201,309
402,401,313,430
282,186,176,192
430,431,254,342
312,341,313,429
379,399,291,289
343,254,226,255
430,401,313,429
430,429,313,341
313,402,314,291
254,431,255,343
254,164,226,255
165,164,48,136
342,431,254,343
337,311,223,339
431,314,339,343
431,427,339,314
313,342,226,314
314,427,339,311
136,165,137,48
198,200,183,288
166,254,78,77
341,429,254,430
342,341,254,430
291,273,201,185
65,161,45,73
5,93,1,4
226,254,165,164
225,203,202,290
76,77,78,254
252,426,250,415
72,74,250,79
291,290,203,313
181,271,180,183
248,61,160,72
215,330,242,304
425,427,255,418
249,427,255,425
425,418,255,249
314,291,203,313
291,185,203,290
223,314,203,226
314,313,203,226
223,339,251,249
255,249,251,339
221,311,201,223
135,26,114,25
111,199,96,113
410,238,248,149
287,289,199,309
314,343,226,339
182,270,195,179
111,127,107,215
311,314,203,223
311,291,203,314
77,48,49,165
100,109,91,3
309,289,201,311
217,196,216,305
425,418,241,330
94,111,96,6
288,200,183,185
299,193,194,213
287,272,184,289
223,311,201,203
221,249,241,337
98,89,0,1
45,39,133,153
309,311,201,221
311,291,201,203
425,249,241,418
270,266,178,269
276,187,178,275
39,153,45,65
289,185,201,273
289,273,201,291
337,425,241,330
107,108,19,3
267,276,178,266
184,182,181,272
332,244,243,217
199,182,111,184
89,98,88,186
91,108,107,3
337,249,241,425
270,267,178,266
115,202,97,185
153,241,65,154
304,196,195,284
216,108,128,195
311,337,221,309
223,337,221,311
311,289,201,291
216,331,242,243
243,331,242,330
196,109,91,179
133,23,25,113
267,270,195,283
179,270,195,267
75,68,73,255
330,156,243,418
332,217,243,331
111,23,6,19
313,312,225,341
418,156,243,244
241,156,243,330
135,26,136,114
111,6,8,96
135,249,163,161
93,94,5,2
2,91,90,94
91,195,94,107
107,195,94,182
253,341,224,340
203,223,135,201
195,304,216,196
20,129,128,40
241,249,73,255
216,330,242,331
330,331,216,304
331,305,216,304
108,3,91,109
46,27,138,50
6,2,5,94
221,329,215,303
241,329,215,221
284,304,216,305
68,156,67,241
155,241,67,156
241,255,67,68
68,41,67,156
111,215,133,127
426,428,252,338
128,40,19,20
243,216,154,242
73,255,65,241
155,216,128,243
155,156,67,41
154,241,65,66
67,41,40,155
26,114,137,136
48,165,77,76
166,254,77,165
96,185,97,113
47,45,135,161
106,125,214,213
154,66,40,155
40,129,128,155
41,129,155,156
154,242,155,243
216,129,128,108
243,241,155,156
154,66,155,241
155,66,40,67
134,200,112,220
243,156,155,129
161,47,163,135
243,129,155,216
154,241,155,242
153,242,127,215
127,154,39,128
195,196,91,179
99,10,1,98
241,243,155,242
242,241,153,154
67,241,65,255
65,154,39,153
182,184,94,111
129,41,40,20
155,41,40,129
242,215,153,241
196,108,91,109
47,26,48,136
111,113,133,199
216,195,127,215
107,182,94,111
67,255,65,68
195,199,111,215
111,23,133,113
161,73,65,241
46,74,162,72
161,241,65,153
73,249,163,75
215,241,133,153
39,23,133,127
201,203,114,135
199,215,133,111
290,313,202,225
137,26,115,114
216,242,127,154
216,215,127,242
134,200,220,222
135,25,114,113
111,127,133,23
181,92,89,93
45,23,133,39
215,221,133,241
226,164,165,136
135,113,114,201
138,137,115,202
135,203,136,223
2,91,94,3
111,215,107,195
195,215,107,127
128,108,107,195
7,96,97,8
91,195,107,108
188,109,91,100
179,109,91,188
107,127,19,128
178,188,90,187
184,113,96,199
91,100,90,188
6,3,94,107
111,113,8,23
133,161,135,45
127,23,19,39
3,108,19,20
128,108,19,107
39,128,19,127
2,100,90,91
128,20,19,108
111,127,19,107
111,23,19,127
107,3,94,91
253,166,225,165
2,3,94,6
184,185,96,113
138,27,115,137
2,99,90,100
12,11,2,100
100,3,2,12
100,11,2,99
6,107,94,111
25,113,135,133
99,187,90,188
3,100,2,91
112,134,132,24
11,99,1,2
27,115,9,24
184,199,96,111
338,428,252,340
161,73,47,45
45,23,25,133
91,182,90,94
96,113,8,111
111,23,8,6
177,186,176,274
182,90,93,181
179,188,90,178
91,188,90,179
179,182,90,91
179,178,90,182
221,161,135,133
194,280,176,193
281,280,194,299
220,200,198,308
239,152,151,240
88,0,105,104
27,26,115,137
286,308,198,200
226,223,136,203
136,114,137,203
47,26,136,135
115,134,112,24
182,94,93,90
282,280,176,264
92,183,95,93
415,413,239,411
76,165,77,254
49,50,78,166
114,203,136,135
47,25,135,45
133,45,135,25
47,26,135,25
255,75,163,249
201,221,135,113
223,221,135,201
161,221,135,249
223,249,135,221
161,249,163,73
17,125,37,18
327,308,220,301
165,254,76,164
255,164,76,254
135,47,163,136
47,73,163,75
161,73,163,47
135,223,163,249
251,249,163,223
223,135,163,136
136,164,163,226
251,226,163,164
223,226,163,251
136,226,163,223
163,47,48,136
163,164,48,75
136,164,48,163
269,265,177,268
254,342,225,341
167,166,252,78
138,166,224,167
214,106,126,125
224,312,202,310
240,220,126,214
239,240,151,126
308,336,220,222
134,138,115,222
225,312,224,341
258,237,61,236
338,426,250,252
49,166,78,77
310,338,224,312
255,76,78,254
310,200,222,308
138,49,137,166
202,200,115,222
201,185,97,114
165,166,137,49
138,27,137,49
176,186,88,104
252,167,224,166
290,313,225,203
185,200,202,290
248,152,160,149
224,225,202,312
106,92,88,194
252,166,253,78
239,238,248,410
